Id,UPC/SKU,Name,Description,Type,Price,Cost,MSRP,OnHand,Location,MinQty,Taxable1,Taxable2,GroupAtSale,Active,Categories,Favorites,Notes,NotesType
"788","","Cadbury dairmilk £1pm x17","","S",13.5,12.4,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"789","","Cadbury oreo £1pm. X15","","S",12.5,11.15,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"790","","Cadbury daim £1pm. X15","","S",12.5,11.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"791","","Cadbury fruit&nut £1pm. X17","","S",14,12.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"792","","Cadbury caramel £1pm. X13","","S",10.5,9.6,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"793","","M&m chocolate x16. £1pm","","S",13,11.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"794","","M&m peanut x16. £1pm","","S",13,11.15,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"795","","Revels x20 £1pm","","S",15,13.45,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"796","","Maltesers x24 £1pm","","S",19,16.7,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"797","","Balconi roll hazelnut","","S",1,0,0,0,"",0,N,N,N,Y,"Cake",,"",S
"798","","Cadbury caramel 48x48g","","S",22,19,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"799","","Cadbury wholenut 48x48g","","S",22,19.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"800","","Cadbury dairmilk 48x48g","","S",22,19.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"801","","Blunt Strawberry x25pcs","","S",14,12,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"802","","Maynards winegum £1pm 12x130g","","S",9,7.2,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"803","","Cadbury eclairs £1pm 12x130g","","S",9,7.2,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"804","","Bassetts jelly babies £1pm 12x130g","","S",9,7.2,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"805","","Extra  spearmint gum","","S",8.5,7.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"806","","Kitkat nibbler extra chocolate 24x43g","","S",8.5,6,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"807","","H&S extra volum 6x200ml","","S",9,7.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"808","","H&S smooth&silky 6x200ml","","S",9,7.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"809","","Cadbury giant buttons £1pm  16x80g","","S",13,11.2,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"810","","Galaxy minstrels £1pm x12","","S",9,7.2,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"811","","Murray mint x40","","S",15,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"812","","Rowntrees fruit pastilles £1pm x12","","S",9,7.2,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"813","","Milkybar buttons £1pm  12x85g","","S",9,7.2,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"814","","Lady fingers 300g","","S",1,0.68,0,0,"",0,N,N,N,Y,"Cake",,"",S
"815","","Lynx excite 6x150ml £3.29pm","","S",12,9.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"816","","Status stick bulb screw 15w=70w x12","","S",17,15,0,0,"",0,N,N,N,Y,"Ampul+mum",,"",S
"817","","Status Stıck bulb 20w=88w x12","","S",22,18.9,0,0,"",0,N,N,N,Y,"Ampul+mum",,"",S
"818","","Status stick bulbs bayonet 20w=88w x12","","S",22,18.6,0,0,"",0,N,N,N,Y,"",,"",S
"819","","Status stick bayonet 11w=50w x12","","S",15.5,13.2,0,0,"",0,N,N,N,Y,"Ampul+mum",,"",S
"820","","Status stick bayonet 15w=70w","","S",17,15,0,0,"",0,N,N,N,Y,"Ampul+mum",,"",S
"821","","Status stick screw 20w=88w","","S",22,18.9,0,0,"",0,N,N,N,Y,"Ampul+mum",,"",S
"822","","Steroplast 16 washproof plasters x24","","S",12,8.5,0,0,"",0,N,N,N,Y,"Diş Macun+fırça",,"",S
"823","","Lemsip cold & flu breat esy 5's x6","","S",8,6.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"824","","Lemsip max stength 5's x6","","S",14,12,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"825","","Zoflora a x12","","S",8.5,6.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo,Glue+tape+card+gillet",,"",S
"826","","Zoflora d x12","","S",8.5,6.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"827","","Dishcloth white 12's x10","","S",10,8,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"828","","Dishcloths 10x12's","","S",10.5,8.5,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"829","","Essential skewers 100's","","S",1,0.5,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"830","","Essential flexi straws (pipet) 225's x12","","S",12,7.5,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"831","","Milka White chocolate 100g x22","","S",14.5,11,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"832","","Nutella 12x48g","","S",9.5,8.18,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"833","","Mandul Chocolate pie 300g","","S",1.5,1.11,0,0,"",0,N,N,N,Y,"Cake",,"",S
"834","","Mandul Kiwi pie 300g","","S",1.5,1.11,0,0,"",0,N,N,N,Y,"Cake",,"",S
"835","","Mandul Apple pie 300g","","S",1.5,1.11,0,0,"",0,N,N,N,Y,"Cake",,"",S
"836","","Mandul Strawberry pie 300g","","S",1.5,1.11,0,0,"",0,N,N,N,Y,"Cake",,"",S
"837","","Dan'or lemon half moon","","S",1.15,0.87,0,0,"",0,N,N,N,Y,"Cake",,"",S
"838","","Dan'or marble half moon","","S",1.15,0.87,0,0,"",0,N,N,N,Y,"Cake",,"",S
"839","","Efes draft 12x50cl","","S",18,16.5,0,0,"",0,N,N,N,Y,"Alovera",,"",S
"840","","Dulcesol lemon cake 270g","","S",1.1,0,0,0,"",0,N,N,N,Y,"Cake",,"",S
"841","","Tasty lemon cake","","S",1.1,0,0,0,"",0,N,N,N,Y,"Cake",,"",S
"842","","Yorkie raisn x36 2for£1pm","","S",12,8,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"843","","Kitkat chunky duo 24x70g","","S",14,11.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"844","","Milka caramel bar x30","","S",12,8.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"845","","Halls watermelon x20","","S",7.5,6,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"846","","Kinder surprise 72x20g","","S",38,33.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"847","","Grinder small x12","","S",7,3.5,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"848","","Cocktail stick 250's x20","","S",7,4.5,0,0,"",0,N,N,N,Y,"Diş Macun+fırça",,"",S
"849","","Clipper lighter mini x48","","S",18,14.4,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"850","","Bournville 36x45g","","S",18,14,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"852","","Rowntrees fruit gums 12x £1pm","","S",9,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"853","","Scouring ball 4's","","S",1,0.66,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"854","","Fry's peppermint cream 54x49g","","S",24,16,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"855","","Cadbury bournville x36","","S",17,14,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"856","","Guylian original praline 24x35g","","S",10,5.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"857","","Jammie dodgers (0.75pm) 18x140g","","S",9,7.4,0,0,"",0,N,N,N,Y,"Biscuits",,"",S
"858","","Milka cherry cream 22x100g","","S",14.5,11,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"859","","Milka alpine milk 22x100g","","S",14.5,11,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"860","","Twix white xtra x30","","S",14,11,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"861","","Milka raspberry 22x100g","","S",14.5,11,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"862","","Coconut water 24x33cl","","S",12,8,0,0,"",0,N,N,N,Y,"Alovera",,"",S
"863","","Alovera natural 12x2lt","","S",18,15,0,0,"",0,N,N,N,Y,"Alovera",,"",S
"864","","Skittles confused 36x55g","","S",12.5,10,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"865","","Menal strawberry pie 300g £1.99pm","","S",1.4,0,0,0,"",0,N,N,N,Y,"Cake",,"",S
"866","","Peanut punch 24x240ml","","S",14.5,13.5,0,0,"",0,N,N,N,Y,"Alovera",,"",S
"867","","Magnum 24x200ml","","S",57,55,0,0,"",0,N,N,N,Y,"Alovera",,"",S
"868","","Colgate navigator toothbrush x12","","S",8,6.5,0,0,"",0,N,N,N,Y,"Diş Macun+fırça",,"",S
"869","","Cadbury wispa gold 48x39g","","S",20,17,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"870","","Double decker x48","","S",20,17.4,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"871","","Skittles tropical  36x55g","","S",12.5,10.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"872","","Milka caramel 18x100g","","S",12,9,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"873","","Cadbury buttons 60x14.4g 25p","","S",11,8.6,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"874","","Cadbury freddo 30p 60x18g ","","S",13,10.8,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"875","","Cadbury chomp 60x23.5g 30p","","S",11,8.4,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"876","","Maynards sports mix £1pm 12x130g","","S",9,7.2,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"877","","Yorkie mansize buttons £1pm 12x80g","","S",9,7.2,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"878","","allergy tablet x6","","S",8.5,7.2,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"879","","Clipper metal (silver) x12","","S",36,35.4,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"880","","Cadbury fudge 30p x60","","S",13,10.8,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"881","","Milka LU 18x87g","","S",12,9,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"882","","Clipper metal  (gold) x9","","S",29,26,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"883","","Aquafresh trip-protec £1pm 12x100ml","","S",8,5.4,0,0,"",0,N,N,N,Y,"Diş Macun+fırça",,"",S
"884","","Starburst original bag £1pm 12x150g","","S",9,5.9,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"885","","Starburst favereds bag £1pm 12x150g","","S",9,5.9,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"886","","Blunt Jamaican rum x25","","S",14,12,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"887","","Milka collage fruit 15x93g","","S",10,7.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"888","","Milka triple cocoa 18x90g","","S",12,9,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"889","","Vegetable roll x20","","S",24,20.5,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"890","","Tadim roasted corn 12x189g","","S",13,9.98,0,0,"",0,N,N,N,Y,"Cerez",,"",S
"891","","Tadim roasted peanut 12x200g","","S",14,10.69,0,0,"",0,N,N,N,Y,"Cerez",,"",S
"892","","Tadim roasted almond 12x200g","","S",45,35.78,0,0,"",0,N,N,N,Y,"Cerez",,"",S
"893","","Tadim roasted cashews nuts 12x180g","","S",32,25.81,0,0,"",0,N,N,N,Y,"Cerez",,"",S
"894","","Fruit-tella strawberry juicy 12x135g bags £1pm","","S",9,7,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"895","","Snickers white 32x49g","","S",14,11.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"896","","Dove roll on pure 6x50ml","","S",7,5.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"897","","Mcv bourbon creams 12x300g 89pm","","S",7.5,6.2,0,0,"",0,N,N,N,Y,"Biscuits",,"",S
"898","","Happy egg for boy 24x15g","","S",12,7,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"899","","Happy egg for girl 24x15g","","S",12,7,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"900","","Sweet waffles 275g","","S",1,0.71,0,0,"",0,N,N,N,Y,"Cake",,"",S
"901","","Myco mz Scale (terazi)","","S",8,5.7,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"902","","Mcv custards creams 89pm 12x300g","","S",7.5,6.2,0,0,"",0,N,N,N,Y,"Biscuits",,"",S
"903","","Starburst strawberry 12x150g","","S",9,7.2,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"904","","Milka bubbly white 15x95g","","S",10,7.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"905","","Nestle Caramac 48x39g","","S",16,12,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"906","","Skittles tropical £1pm 12x125g","","S",9,7,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"907","","Skittles fruit 1pm 12x125g","","S",9,7,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"908","","Skittles crazy sours £1pm 12x125g","","S",9,7,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"909","","Rondana marble 250g","","S",1,0.58,0,0,"",0,N,N,N,Y,"Cake",,"",S
"910","","Rondana lemon 250g","","S",1,0.58,0,0,"",0,N,N,N,Y,"Cake",,"",S
"911","","Kinder choco-bons 10x69.6g","","S",7.5,6.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"912","","Nestle walnut whip x36","","S",17.5,15.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"913","","Nurofen for children 6x100ml","","S",16,13.2,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"914","","Mcv nice 89p 12x250g","","S",7.5,6.2,0,0,"",0,N,N,N,Y,"Biscuits",,"",S
"915","","Raw tips 50pcs","","S",8,5.5,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"916","","Airways cherry gum","","S",9.5,8,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"917","","Milkybar kid bar 25p x54","","S",10.5,8.4,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"918","","Cadbury chopped nut £1pm 17x95g","","S",14,12.1,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"919","","Dairy milk jelly popping 24x47","","S",10.5,8.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"920","","Dairy milk rocky mallow 24x47g","","S",10.5,8.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"921","","Chupa cups stand x200","","S",21,18,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"922","","Cadbury freddo caramel 30p 60x18g","","S",13,10.8,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"923","","Happy hippo cocoa 10x5 packs","","S",12,9,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"924","","Extra  cool breeze gum","","S",8.5,7.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"925","","Extra strawberry gum","","S",8.5,7.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"926","","Extra white gum","","S",9.5,8.25,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"927","","Extra white bubble mint gum","","S",9.5,8.25,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"928","","Extra ice spearmint gum","","S",9.5,8.25,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"929","","Extra ice peppermint gum","","S",9.5,8.25,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"930","","Sweet games surprise spider man 15x15g","","S",10,8,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"931","","Sweet games surprise Disney 15x15g","","S",10,8,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"932","","Sweet games surprise minions 15x15g","","S",10,8,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"933","","Cyclones blunt wonderberry x24","","S",12,9.6,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"934","","Cyclones blunt sugar cane x24","","S",14,11.5,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"935","","Green & black 15x100g butterscotch ","","S",18.5,16.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"936","","Reeses sticks 20x42g","","S",10.5,8.4,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"937","","Lypsyl x10","","S",9,7.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"938","","Thermal till rolls 80mlx20","","S",17,14.4,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"939","","Thermal till rolls 57x40x 20pcs","","S",5,3.6,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"940","","Duracell 3v x10","","S",8.5,6.6,0,0,"",0,N,N,N,Y,"Pil+condom+pet",,"",S
"941","","Duracell 12v 10x2's","","S",12.5,10.5,0,0,"",0,N,N,N,Y,"Pil+condom+pet",,"",S
"942","","Duracell N 10x2's","","S",12.5,10.5,0,0,"",0,N,N,N,Y,"Pil+condom+pet",,"",S
"943","","Pritt-stick 25x11g","","S",13.5,11.5,0,0,"",0,N,N,N,Y,"Glue+tape+card+gillet",,"",S
"944","","Large sandwich good and freezer gags 200's x5","","S",4.5,3.25,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"945","","Large food sandwich and freezer bags with zips 30'sx12","","S",10,8,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"946","","All-purpose clothes 10x10's","","S",5,3.6,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"947","","Super absorbent cloths 10x10's","","S",8,8.5,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"948","","Super bright sponge cloths 10x6's","","S",10,7,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"949","","Aquafresh mounth wash 8x500ml","","S",9.5,6.5,0,0,"",0,N,N,N,Y,"Diş Macun+fırça",,"",S
"950","","Eazay popcorn butter 16x100g","","S",8,4.5,0,0,"",0,N,N,N,Y,"Cerez",,"",S
"951","","Clipper tube x12","","S",12,8.1,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"1000","","Green & black 15x100g dark 70%","","S",18.5,16.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"1001","","Green & black 15x100g 85%","","S",18.5,16.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"1002","","Green & black 15x100g milk","","S",18.5,16.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"1003","","Green & black 15x100g maya","","S",18.5,16.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"1004","","Green & black 15x100g almond","","S",18.5,16.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"952","","Headphone","","S",3,2,0,0,"",0,N,N,N,Y,"Pil+condom+pet",,"",S
"953","","USB plug","","S",3,2,0,0,"",0,N,N,N,Y,"Pil+condom+pet",,"",S
"954","","Chu-Lin x100","","S",10,4,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"955","","Nestle crunch £1pm x16","","S",12,9,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"956","","Aero orange £1pm x15","","S",11.5,9.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"957","","Roberto breadsticks with sesame 250g","","S",1.5,1.06,0,0,"",0,N,N,N,Y,"Cake",,"",S
"958","","Roberto breadsticks with rosemary 250g","","S",1.5,1.06,0,0,"",0,N,N,N,Y,"Cake",,"",S
"959","","Wine gums tangy £1pm 12x165g","","S",8.5,7.2,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"960","","Bassetts all sort £1pm 12x165g","","S",8.5,7.2,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"961","","Green & black 15x100g mint","","S",18.5,16.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"962","","Green & black 15x100g white","","S",18.5,16.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"963","","Mentos mint £1pm 12x175g","","S",8.5,7.2,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"964","","Leaf bag 40x40 100s x10","","S",5,2.5,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"965","","Leaf bag 50x50 100s x10","","S",5,2.5,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"966","","Leaf bag 40x60 100s x10","","S",5,2.5,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"967","","3bit 42x46g","","S",16,11,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"968","","Kellogg's Nutri-grain strawberry 28x39p","","S",8.5,6.75,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"969","","Kellogg's coco pops 25x39p","","S",6.5,4.3,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"971","","Extra peppermint x6 £2pm","","S",8.5,6.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"972","","Extra bubblemint x6 £2pm","","S",8.5,6.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"973","","Airways gum x6 £2pm","","S",8.5,6.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"970","","Extra spearmint x6 £2pm","","S",8.5,6.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"974","","Super bright soap filled pads x6","","S",6.6,4.6,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"975","","Drumstick original raspberry 12x145g","","S",8.5,7.2,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
